Date,AMZN US Equity,BNDX US Equity,DAX Index,EURUSD BGN Curncy,GS US Equity,GOOGl US Equity,TSLA US Equity,,,,,,
7/12/20,157.9,58.49,13271,1.2109,238.45,90.852,213.92,,,,,,
8/12/20,158.865,58.565,13278.49,1.2104,238.84,90.566,216.6267,,,,,,
9/12/20,155.21,58.54,13340.26,1.2081,242.82,88.893,201.4933,,,,,,
10/12/20,155.075,58.66,13295.73,1.2138,244.4,88.383,209.0233,,,,,,
11/12/20,155.821,58.75,13114.3,1.2112,239.99,88.74,203.33,,,,,,
14/12/20,157.849,58.65,13223.16,1.2144,237.79,87.613,213.2767,,,,,,
15/12/20,158.256,58.66,13362.87,1.2151,242.43,88.054,211.0833,,,,,,
16/12/20,162.048,58.55,13565.98,1.22,243.77,87.86,207.59,,,,,,
17/12/20,161.804,58.59,13667.25,1.2268,244.43,87.026,218.6333,,,,,,
18/12/20,160.083,58.55,13630.51,1.2257,242.13,86.311,231.6667,,,,,,
21/12/20,160.309,58.595,13246.3,1.2244,256.98,86.728,216.62,,,,,,
22/12/20,160.326,58.65,13418.11,1.2163,250.09,86.011,213.4467,,,,,,
23/12/20,159.264,58.37,13587.23,1.2187,256.45,86.412,215.3267,,,,,,
28/12/20,164.198,58.5,13790.29,1.2216,259.59,88.698,221.23,,,,,,
29/12/20,166.1,58.52,13761.38,1.2249,258.01,87.888,221.9967,,,,,,
30/12/20,164.293,58.53,13718.78,1.2298,259.45,86.813,231.5933,,,,,,
4/1/21,159.332,58.56,13726.74,1.2248,265,86.307,243.2567,,,,,,
5/1/21,160.926,58.5,13651.22,1.2298,270.93,87.003,245.0367,,,,,,
6/1/21,156.919,58.42,13891.97,1.2327,285.55,86.144,251.9933,,,,,,
7/1/21,158.108,58.43,13968.24,1.2272,291.65,88.717,272.0133,,,,,,
8/1/21,159.135,58.39,14049.53,1.2218,290.08,89.892,293.34,,,,,,
11/1/21,155.711,58.27,13936.66,1.2151,293.83,87.815,270.3967,,,,,,
12/1/21,156.041,58.21,13925.06,1.2207,302.21,86.872,283.1467,,,,,,
13/1/21,158.295,58.44,13939.71,1.2157,302.94,87.363,284.8033,,,,,,
14/1/21,156.373,58.35,13988.7,1.2155,307.87,86.546,281.6667,,,,,,
15/1/21,155.213,58.335,13787.73,1.2082,301.01,86.381,275.3867,,,,,,
19/1/21,156.038,58.34,13815.06,1.2129,294.2,89.224,281.5167,,,,,,
20/1/21,163.169,58.35,13921.37,1.2106,290.47,94.004,283.4833,,,,,,
21/1/21,165.349,58.19,13906.67,1.2164,289.37,94.208,281.6633,,,,,,
22/1/21,164.612,58.22,13873.97,1.2171,289.39,94.628,282.2133,,,,,,
25/1/21,164.7,58.36,13643.95,1.2139,283.04,94.714,293.6,,,,,,
26/1/21,166.307,58.32,13870.99,1.216,281.76,95.398,294.3633,,,,,,
27/1/21,161.629,58.31,13620.46,1.2111,273.33,90.947,288.0533,,,,,,
28/1/21,161.881,58.28,13665.93,1.2122,275.02,92.66,278.4767,,,,,,
29/1/21,160.31,58.18,13432.87,1.2136,271.17,91.368,264.51,,,,,,
1/2/21,167.144,58.185,13622.02,1.206,274.73,94.654,279.9367,,,,,,
2/2/21,169,58.14,13835.16,1.2044,286.97,95.956,290.93,,,,,,
3/2/21,165.627,58.065,13933.63,1.2036,288.55,102.944,284.8967,,,,,,
4/2/21,166.55,58.05,14060.29,1.1964,293.75,102.682,283.33,,,,,,
5/2/21,167.608,58.015,14056.72,1.2046,293.5,104.441,284.0767,,,,,,
8/2/21,166.147,57.99,14059.91,1.205,300.15,104.226,287.8067,,,,,,
9/2/21,165.25,58.015,14011.8,1.2119,300.46,103.77,283.1533,,,,,,
10/2/21,164.329,57.97,13932.97,1.2118,304.28,104.324,268.2733,,,,,,
11/2/21,163.107,58.02,14040.91,1.213,302.32,104.438,270.5533,,,,,,
12/2/21,163.886,57.85,14049.89,1.212,306.32,104.752,272.04,,,,,,
16/2/21,163.448,57.54,14064.6,1.2106,311.96,105.535,265.4067,,,,,,
17/2/21,165.432,57.6,13909.27,1.2038,312.74,105.931,266.05,,,,,,
18/2/21,166.412,57.53,13886.93,1.2092,309.9,105.291,262.46,,,,,,
19/2/21,162.495,57.38,13993.23,1.2119,315.62,104.441,260.4333,,,,,,
22/2/21,159.037,57.345,13950.04,1.2157,316.87,102.713,238.1667,,,,,,
23/2/21,159.725,57.31,13864.81,1.215,319.21,103.006,232.9467,,,,,,
24/2/21,157.977,57.24,13976,1.2166,330.64,104.191,247.34,,,,,,
25/2/21,152.858,56.775,13879.33,1.2175,327.76,100.798,227.4067,,,,,,
26/2/21,154.647,57.17,13786.29,1.2075,319.48,101.096,225.1667,,,,,,
1/3/21,157.307,57.37,14012.82,1.2049,329.92,103.483,239.4767,,,,,,
2/3/21,154.727,57.37,14039.8,1.2091,330.94,103.224,228.8133,,,,,,
3/3/21,150.25,57.19,14080.03,1.2063,334.43,100.571,217.7333,,,,,,
4/3/21,148.879,57.11,14056.34,1.1969,329.29,101.697,207.1467,,,,,,
5/3/21,150.023,57.16,13920.69,1.1915,327.37,104.854,199.3167,,,,,,
8/3/21,147.598,57.06,14380.91,1.1847,334.19,100.375,187.6667,,,,,,
9/3/21,153.142,57.23,14437.94,1.1901,330.59,102.018,224.5267,,,,,,
10/3/21,152.882,57.27,14540.25,1.1929,342.02,101.81,222.6867,,,,,,
11/3/21,155.68,57.35,14569.39,1.1986,342.1,105.027,233.2,,,,,,
12/3/21,154.474,57.125,14502.39,1.1953,348.81,102.5,231.2433,,,,,,
15/3/21,154.084,57.27,14461.42,1.1929,346.05,102.722,235.98,,,,,,
16/3/21,154.593,57.21,14557.58,1.1903,341.71,104.194,225.6267,,,,,,
17/3/21,156.787,57.1,14596.61,1.1979,344.95,104.111,233.9367,,,,,,
18/3/21,151.4,56.98,14775.52,1.1915,348,101.067,217.72,,,,,,
19/3/21,153.748,57.08,14621,1.1904,344.2,101.348,218.29,,,,,,
22/3/21,155.544,57.13,14657.21,1.1933,339.33,101.535,223.3333,,,,,,
23/3/21,156.875,57.28,14662.02,1.1849,331.77,102.066,220.72,,,,,,
24/3/21,154.354,57.36,14610.39,1.1813,328.65,101.627,210.09,,,,,,
25/3/21,152.313,57.4,14621.36,1.1764,330.55,101.623,213.4633,,,,,,
26/3/21,152.602,57.29,14748.94,1.1794,327.39,101.237,206.2367,,,,,,
29/3/21,153.787,57.16,14817.72,1.1765,325.73,102.29,203.7633,,,,,,
30/3/21,152.765,57.11,15008.61,1.1717,332.01,102.324,211.8733,,,,,,
31/3/21,154.704,57.12,15008.34,1.173,327,103.126,222.6433,,,,,,
1/4/21,158.05,57.15,15107.17,1.1777,327.64,106.489,220.5833,,,,,,
6/4/21,161.191,57.22,15212.68,1.1876,327.06,110.463,230.54,,,,,,
7/4/21,163.969,57.21,15176.36,1.1868,326.55,111.952,223.6567,,,,,,
8/4/21,164.965,57.275,15202.68,1.1914,331.14,112.521,227.9333,,,,,,
9/4/21,168.61,57.17,15234.16,1.1899,330.81,113.534,225.6733,,,,,,
12/4/21,168.969,57.13,15215,1.1911,331.84,112.231,233.9933,,,,,,
13/4/21,170,57.19,15234.36,1.1948,327.68,112.721,254.1067,,,,,,
14/4/21,166.65,57.11,15209.15,1.198,335.35,112.095,244.0767,,,,,,
15/4/21,168.955,57.24,15255.33,1.1967,338.55,114.263,246.2833,,,,,,
16/4/21,169.972,57.15,15459.75,1.1983,342.31,114.138,246.5933,,,,,,
19/4/21,168.601,57.07,15368.39,1.2037,343.09,114.488,238.21,,,,,,
20/4/21,166.735,57.17,15129.51,1.2036,331.88,113.951,239.6633,,,,,,
21/4/21,168.101,57.225,15195.97,1.2035,335.27,113.917,248.04,,,,,,
22/4/21,165.452,57.24,15320.52,1.2015,330.85,112.626,239.8967,,,,,,
23/4/21,167.044,57.18,15279.62,1.2097,339.35,114.997,243.1333,,,,,,
26/4/21,170.45,57.155,15296.34,1.2086,343.52,115.497,246.0667,,,,,,
27/4/21,170.872,57.08,15249.27,1.2091,346.63,114.549,234.9133,,,,,,
28/4/21,172.925,57.09,15292.18,1.2126,348.11,117.952,231.4667,,,,,,
29/4/21,173.566,56.93,15154.2,1.2121,352.97,119.638,225.6667,,,,,,
30/4/21,173.371,56.97,15135.91,1.202,348.45,117.675,236.48,,,,,,
3/5/21,169.325,56.91,15236.47,1.2064,350.16,117.154,228.3,,,,,,
4/5/21,165.594,56.995,14856.48,1.2014,349.84,115.342,224.5333,,,,,,
5/5/21,163.527,57,15170.78,1.2005,357.62,115.739,223.6467,,,,,,
6/5/21,165.319,56.99,15196.74,1.2065,365.97,116.867,221.18,,,,,,
7/5/21,164.581,56.92,15399.65,1.2166,370.89,117.596,224.1233,,,,,,
10/5/21,159.525,56.91,15400.41,1.2129,368.68,114.588,209.68,,,,,,
11/5/21,161.195,56.78,15119.75,1.2148,359.92,113.503,205.7333,,,,,,
12/5/21,157.597,56.62,15150.22,1.2072,354.4,110.013,196.63,,,,,,
13/5/21,158.074,56.64,15199.68,1.2081,358.81,111.452,190.5633,,,,,,
14/5/21,161.145,56.71,15416.64,1.2141,368.77,113.919,196.58,,,,,,
17/5/21,163.52,56.63,15396.62,1.2152,369.25,114.446,192.2767,,,,,,
18/5/21,161.614,56.63,15386.58,1.2222,364.56,113.124,192.6233,,,,,,
19/5/21,161.59,56.57,15113.56,1.2175,358.38,113.575,187.82,,,,,,
20/5/21,162.384,56.67,15370.26,1.2228,359.78,115.348,195.5933,,,,,,
21/5/21,160.154,56.73,15437.51,1.2182,366.26,114.707,193.6267,,,,,,
25/5/21,162.953,56.91,15465.09,1.225,364.51,118.143,201.5633,,,,,,
26/5/21,163.258,57.025,15450.72,1.2192,367.4,119.016,206.3767,,,,,,
27/5/21,161.506,56.89,15406.73,1.2195,371.37,118.134,210.2833,,,,,,
28/5/21,161.154,56.93,15519.98,1.2192,372.02,117.843,208.4067,,,,,,
1/6/21,160.933,56.88,15567.36,1.2213,382.44,119.059,207.9667,,,,,,
2/6/21,161.7,56.94,15602.71,1.2211,383.44,118.53,201.7067,,,,,,
3/6/21,159.351,56.85,15632.67,1.2127,388.72,117.379,190.9467,,,,,,
4/6/21,160.311,56.99,15692.9,1.2167,391.45,119.679,199.6833,,,,,,
7/6/21,159.901,56.94,15677.15,1.219,388.16,120.115,201.71,,,,,,
8/6/21,163.206,57.02,15640.6,1.2173,384.7,119.922,201.1967,,,,,,
9/6/21,164.058,57.13,15581.14,1.218,382.78,120.397,199.5933,,,,,,
10/6/21,167.483,57.18,15571.22,1.217,373.94,121.757,203.3733,,,,,,
11/6/21,167.342,57.29,15693.27,1.2109,378.05,121.51,203.2967,,,,,,
14/6/21,169.194,57.16,15673.64,1.212,372.92,122.446,205.8967,,,,,,
15/6/21,169.157,57.09,15729.52,1.2126,371.3,121.42,199.7867,,,,,,
16/6/21,170.763,57,15710.57,1.1995,371,120.773,201.6233,,,,,,
17/6/21,174.462,57.06,15727.67,1.1907,361.5,121.744,205.5333,,,,,,
18/6/21,174.345,57.08,15448.04,1.1864,348.83,120.111,207.77,,,,,,
21/6/21,172.698,57.04,15603.24,1.1919,357.54,121.813,206.9433,,,,,,
22/6/21,175.272,57.05,15636.33,1.194,357.53,122.331,207.9033,,,,,,
23/6/21,175.191,57.01,15456.39,1.1926,361.05,122.127,218.8567,,,,,,
24/6/21,172.454,57.04,15589.23,1.1932,368.75,122.5,226.6067,,,,,,
25/6/21,170.073,56.95,15607.97,1.1935,368.77,122.509,223.9567,,,,,,
28/6/21,172.195,57.07,15554.18,1.1925,368.71,122.536,229.5733,,,,,,
29/6/21,172.407,57.015,15690.59,1.1897,372.62,122.273,226.92,,,,,,
30/6/21,172.008,57.1,15531.04,1.1858,379.53,122.09,226.5667,,,,,,
1/7/21,171.648,57.1,15603.81,1.185,374.99,122.444,225.9733,,,,,,
2/7/21,175.549,57.21,15650.09,1.1865,374.16,125.258,226.3,,,,,,
6/7/21,183.787,57.33,15511.38,1.1824,369.86,126.19,219.86,,,,,,
7/7/21,184.829,57.44,15692.71,1.179,367.67,126.474,214.8833,,,,,,
8/7/21,186.57,57.43,15420.64,1.1845,358.94,125.044,217.6033,,,,,,
9/7/21,185.967,57.32,15687.93,1.1876,371.76,125.518,218.9833,,,,,,
12/7/21,185.928,57.4,15790.51,1.1861,380.5,126.976,228.5667,,,,,,
13/7/21,183.868,57.35,15789.64,1.1776,375.98,127.342,222.8467,,,,,,
14/7/21,184.084,57.45,15788.98,1.1837,374.4,128.237,217.7933,,,,,,
15/7/21,181.56,57.55,15629.66,1.1812,373.35,127.005,216.8667,,,,,,
16/7/21,178.682,57.62,15540.31,1.1806,364.8,126.97,214.74,,,,,,
19/7/21,177.48,57.76,15133.2,1.18,354.72,124.578,215.4067,,,,,,
20/7/21,178.66,57.76,15216.27,1.1781,364.76,126.21,220.1667,,,,,,
21/7/21,179.26,57.71,15422.5,1.1794,373.5,127.549,218.43,,,,,,
22/7/21,181.902,57.77,15514.54,1.1771,372.71,128.421,216.42,,,,,,
23/7/21,182.832,57.81,15669.29,1.1771,374.05,133.015,214.46,,,,,,
26/7/21,184.991,57.76,15618.98,1.1803,375.9,134.035,219.2067,,,,,,
27/7/21,181.32,57.84,15519.13,1.1817,374.84,131.9,214.9267,,,,,,
28/7/21,181.516,57.86,15570.36,1.1845,374.23,136.094,215.66,,,,,,
29/7/21,179.996,57.85,15640.47,1.1887,377.55,135.778,225.7833,,,,,,
30/7/21,166.38,57.91,15544.39,1.187,374.88,134.727,229.0667,,,,,,
2/8/21,166.574,57.94,15568.73,1.187,378.19,134.855,236.5567,,,,,,
3/8/21,168.312,58,15555.08,1.1864,380.36,135.63,236.58,,,,,,
4/8/21,167.736,58.03,15692.13,1.1837,377.86,135.126,236.9733,,,,,,
5/8/21,168.8,58.06,15744.67,1.1834,384.3,136.252,238.21,,,,,,
6/8/21,167.247,57.86,15761.45,1.1762,397.89,135.739,233.0333,,,,,,
9/8/21,167.094,57.88,15745.41,1.1737,399.88,136.913,237.92,,,,,,
10/8/21,166.034,57.89,15770.71,1.172,407.97,136.807,236.6633,,,,,,
11/8/21,164.606,57.9,15826.09,1.1739,413.89,136.279,235.94,,,,,,
12/8/21,165.175,57.91,15937.51,1.173,415,137.194,240.75,,,,,,
13/8/21,164.699,57.94,15977.44,1.1797,410.78,137.728,239.0567,,,,,,
16/8/21,164.95,57.94,15925.73,1.1778,408.35,138.31,228.7233,,,,,,
17/8/21,162.098,57.96,15921.95,1.171,404.97,136.662,221.9033,,,,,,
18/8/21,160.061,57.95,15965.97,1.1711,398.8,135.449,229.6633,,,,,,
19/8/21,159.388,58.02,15765.81,1.1675,393.57,135.68,224.49,,,,,,
20/8/21,159.998,58,15808.04,1.1698,395.87,137.43,226.7533,,,,,,
23/8/21,163.294,57.94,15852.79,1.1745,401.45,140.041,235.4333,,,,,,
24/8/21,165.289,57.95,15905.85,1.1756,408.56,141.262,236.1633,,,,,,
25/8/21,164.959,57.72,15860.66,1.1772,413.12,142.079,237.0667,,,,,,
26/8/21,165.8,57.74,15793.62,1.1752,412.41,141.441,233.72,,,,,,
27/8/21,167.482,57.82,15851.75,1.1795,419.69,144.004,237.3067,,,,,,
30/8/21,171.079,57.88,15887.31,1.1797,413.6,144.591,243.6367,,,,,,
31/8/21,173.54,57.62,15835.09,1.1809,413.51,144.698,245.24,,,,,,
1/9/21,173.95,57.6,15824.29,1.1839,413.66,145.216,244.6967,,,,,,
2/9/21,173.156,57.72,15840.59,1.1875,414.5,143.287,244.13,,,,,,
3/9/21,173.903,57.61,15781.2,1.188,411.31,143.74,244.5233,,,,,,
7/9/21,175.465,57.43,15843.09,1.184,410.32,144.281,250.9733,,,,,,
8/9/21,176.275,57.49,15610.28,1.1816,405,143.691,251.29,,,,,,
9/9/21,174.208,57.66,15623.15,1.1825,404.58,143.541,251.62,,,,,,
10/9/21,173.458,57.52,15609.81,1.1814,403.48,140.876,245.4233,,,,,,
13/9/21,172.859,57.54,15701.42,1.1811,409.26,142.333,247.6667,,,,,,
14/9/21,172.5,57.61,15722.99,1.1803,403.69,142.545,248.1633,,,,,,
15/9/21,173.79,57.49,15616,1.1817,401.95,144.43,251.9433,,,,,,
16/9/21,174.412,57.4,15651.75,1.1767,396.68,143.61,252.33,,,,,,
17/9/21,173.126,57.34,15490.17,1.1725,391.46,140.8,253.1633,,,,,,
20/9/21,167.787,57.5,15132.06,1.1726,378.13,138.719,243.39,,,,,,
21/9/21,167.182,57.47,15348.53,1.1726,375.84,139.033,246.46,,,,,,
22/9/21,169.003,57.51,15506.74,1.1687,385.47,140.284,250.6467,,,,,,
23/9/21,170.8,57.28,15643.97,1.1739,391.86,141.216,251.2133,,,,,,
24/9/21,171.276,57.14,15531.75,1.172,390.85,142.215,258.13,,,,,,
27/9/21,170.29,57.11,15573.88,1.1695,399.81,141.072,263.7867,,,,,,
28/9/21,165.798,56.99,15248.56,1.1683,389.5,135.83,259.1867,,,,,,
29/9/21,165.056,57.03,15365.27,1.1598,384.89,134.354,260.4367,,,,,,
30/9/21,164.252,56.96,15260.69,1.158,378.03,133.676,258.4933,,,,,,
1/10/21,164.163,57.02,15156.44,1.1596,380,136.543,258.4067,,,,,,
4/10/21,159.489,56.95,15036.55,1.1621,374.15,133.66,260.51,,,,,,
5/10/21,161.05,56.77,15194.49,1.1598,385.81,136.023,260.1967,,,,,,
6/10/21,163.101,56.85,14973.33,1.1556,388.05,137.565,260.9167,,,,,,
7/10/21,165.122,56.75,15250.86,1.1552,390.62,139.225,264.5367,,,,,,
8/10/21,164.431,56.66,15206.13,1.1569,392.81,139.786,261.83,,,,,,
11/10/21,162.315,56.59,15199.14,1.1552,385.24,138.914,263.98,,,,,,
12/10/21,162.367,56.57,15146.87,1.153,386.53,136.449,268.5733,,,,,,
13/10/21,164.214,56.78,15249.38,1.1594,386.31,137.582,270.36,,,,,,
14/10/21,164.993,56.96,15462.72,1.1597,391.2,141.151,272.7733,,,,,,
15/10/21,170.451,56.84,15587.36,1.1601,406.07,141.368,281.01,,,,,,
18/10/21,172.337,56.69,15474.47,1.161,413.69,142.778,290.0367,,,,,,
19/10/21,172.208,56.64,15515.83,1.1633,412.16,143.237,288.09,,,,,,
20/10/21,170.753,56.63,15522.92,1.1651,407.89,141.769,288.6,,,,,,
21/10/21,171.751,56.54,15472.56,1.1623,407.59,141.886,298,,,,,,
22/10/21,166.778,56.66,15542.98,1.1643,414.32,137.567,303.2267,,,,,,
25/10/21,166.019,56.685,15599.23,1.1608,414.75,137.447,341.62,,,,,,
26/10/21,168.804,56.72,15757.06,1.1596,417.61,139.309,339.4767,,,,,,
27/10/21,169.624,56.98,15705.81,1.1603,410.99,146.218,345.9533,,,,,,
28/10/21,172.329,56.85,15696.33,1.1681,414.82,145.849,359.0133,,,,,,
29/10/21,168.622,56.67,15688.77,1.1558,413.35,148.046,371.3333,,,,,,
1/11/21,165.906,56.62,15806.29,1.1606,416.7,143.497,402.8633,,,,,,
2/11/21,165.638,56.83,15954.45,1.1579,423.85,145.433,390.6667,,,,,,
3/11/21,169.2,56.77,15959.98,1.1612,417.9,146.598,404.62,,,,,,
4/11/21,173.85,56.985,16029.65,1.1554,408.07,148.267,409.97,,,,,,
5/11/21,175.95,57.22,16054.36,1.1567,407.08,148.852,407.3633,,,,,,
8/11/21,174.449,57.04,16046.52,1.1587,408.34,149.031,387.6467,,,,,,
9/11/21,178.812,57.3,16040.47,1.1593,405.35,148.919,341.1667,,,,,,
10/11/21,174.103,57,16067.83,1.1479,399.12,145.894,355.9833,,,,,,
11/11/21,173.625,56.92,16083.11,1.1451,402.34,145.767,354.5033,,,,,,
12/11/21,176.258,57.01,16094.07,1.1445,404.91,148.678,344.4733,,,,,,
15/11/21,177.284,56.94,16148.64,1.1368,404.81,148.452,337.7967,,,,,,
16/11/21,177.035,56.86,16247.86,1.132,403.09,147.876,351.5767,,,,,,
17/11/21,177.45,56.95,16251.13,1.1319,391.55,148.047,363.0033,,,,,,
18/11/21,184.803,57,16221.73,1.1371,391.37,149.839,365.46,,,,,,
19/11/21,183.829,57.22,16159.97,1.129,387.39,148.927,379.02,,,,,,
22/11/21,178.629,57.04,16115.69,1.1237,396.16,146.302,385.6233,,,,,,
23/11/21,179.002,56.74,15937,1.1248,406.34,145.782,369.6767,,,,,,
24/11/21,179.021,56.81,15878.39,1.1199,399.19,146.12,372,,,,,,
26/11/21,175.228,57.15,15257.04,1.1317,389.39,142.183,360.64,,,,,,
29/11/21,178.079,57.06,15280.86,1.1291,386.54,145.531,378.9967,,,,,,
30/11/21,175.354,57.23,15100.13,1.1338,380.99,141.897,381.5867,,,,,,
1/12/21,172.186,57.25,15472.67,1.132,376.48,141.052,365,,,,,,
2/12/21,171.868,57.28,15263.11,1.1301,387.54,142.966,361.5333,,,,,,
3/12/21,169.49,57.37,15169.98,1.1315,382.73,142.002,338.3233,,,,,,
6/12/21,171.368,57.34,15380.79,1.1285,389.3,143.155,336.3367,,,,,,
7/12/21,176.165,57.21,15813.94,1.1267,400.11,147.27,350.5833,,,,,,
8/12/21,176.158,57.15,15687.09,1.1343,397.32,148.187,356.32,,,,,,
9/12/21,174.171,57.31,15639.26,1.1293,396.49,147.639,334.6,,,,,,
10/12/21,172.212,57.31,15623.31,1.1313,391.06,148.002,339.01,,,,,,
13/12/21,169.568,57.44,15621.72,1.1284,384.64,145.827,322.1367,,,,,,
14/12/21,169.092,57.415,15453.56,1.1259,388.82,143.907,319.5033,,,,,,
15/12/21,173.315,57.33,15476.35,1.1289,389.91,146.441,325.33,,,,,,
16/12/21,168.871,57.24,15636.4,1.133,397.37,144.445,308.9733,,,,,,
17/12/21,170.017,57.4,15531.69,1.124,381.8,141.725,310.8567,,,,,,
20/12/21,167.079,57.35,15239.67,1.1279,371.61,141.607,299.98,,,,,,
21/12/21,170.417,57.06,15447.44,1.1285,380.32,143.473,312.8433,,,,,,
22/12/21,171.037,57.1,15593.47,1.1326,382.33,146.415,336.29,,,,,,
23/12/21,171.069,55.36,15756.31,1.1327,385.04,146.916,355.6667,,,,,,
27/12/21,169.67,55.35,15835.25,1.1328,388.04,147.907,364.6467,,,,,,
28/12/21,170.661,55.33,15963.7,1.131,387.61,146.687,362.8233,,,,,,
29/12/21,169.201,55.11,15852.25,1.1349,386.2,146.655,362.0633,,,,,,
30/12/21,168.645,55.16,15884.86,1.1325,385.52,146.201,356.78,,,,,,
3/1/22,170.405,54.99,16020.73,1.1297,395.33,144.992,399.9267,,,,,,
4/1/22,167.522,55,16152.61,1.1287,407.48,144.4,383.1967,,,,,,
5/1/22,164.357,54.89,16271.75,1.1314,398.63,137.775,362.7067,,,,,,
6/1/22,163.254,54.77,16052.03,1.1297,396.93,137.748,354.9,,,,,,
7/1/22,162.554,54.78,15947.74,1.136,397.51,137.017,342.32,,,,,,
10/1/22,161.486,54.73,15768.27,1.1326,399.17,138.67,352.7067,,,,,,
11/1/22,165.362,54.75,15941.81,1.1367,403.05,139.736,354.8,,,,,,
12/1/22,165.207,54.82,16010.32,1.1442,390.31,141.431,368.74,,,,,,
13/1/22,161.214,54.905,16031.59,1.1455,390.8,138.587,343.8533,,,,,,
14/1/22,162.138,54.77,15883.24,1.1411,380.94,139.481,349.87,,,,,,
18/1/22,158.918,54.5,15772.56,1.1325,354.4,135.998,343.5033,,,,,,
19/1/22,156.299,54.5,15809.72,1.1343,347.32,135.117,331.8833,,,,,,
20/1/22,151.668,54.65,15912.33,1.1312,348.1,133.308,332.09,,,,,,
21/1/22,142.643,54.76,15603.88,1.1344,343.91,130.352,314.6333,,,,,,
24/1/22,144.544,54.77,15011.13,1.1326,343.39,130.804,310,,,,,,
25/1/22,139.986,54.63,15123.87,1.1301,341.55,126.935,306.1333,,,,,,
26/1/22,138.873,54.44,15459.39,1.124,342.68,129.233,312.47,,,,,,
27/1/22,139.638,54.56,15524.27,1.1145,341.03,129.005,276.3667,,,,,,
28/1/22,143.978,54.6,15318.95,1.1151,347.01,133.351,282.1167,,,,,,
31/1/22,149.574,54.4,15471.2,1.1235,354.68,135.304,312.24,,,,,,
1/2/22,151.194,54.31,15619.39,1.1272,364.06,137.644,310.4167,,,,,,
2/2/22,150.613,54.35,15613.77,1.1305,363.06,148,301.8867,,,,,,
3/2/22,138.846,54,15368.47,1.144,358.88,143.09,297.0467,,,,,,
4/2/22,157.64,53.8,15099.56,1.1449,367.6,143.293,307.7733,,,,,,
7/2/22,157.936,53.66,15206.64,1.1442,368.15,139.201,302.4467,,,,,,
8/2/22,161.414,53.5,15242.38,1.1415,370.1,139.399,307.3333,,,,,,
9/2/22,161.19,53.64,15482.01,1.1425,374.53,141.592,310.6667,,,,,,
10/2/22,159.004,53.26,15490.44,1.1428,370.57,138.62,301.5167,,,,,,
11/2/22,153.294,53.5,15425.12,1.135,363.06,134.283,286.6667,,,,,,
14/2/22,155.167,53.23,15113.97,1.1307,360.24,135.526,291.92,,,,,,
15/2/22,156.511,53.22,15412.71,1.1359,363.94,136.609,307.4767,,,,,,
16/2/22,158.101,53.33,15370.3,1.1373,360.05,137.738,307.7967,,,,,,
17/2/22,154.653,53.42,15267.63,1.1361,349.06,132.539,292.1167,,,,,,
18/2/22,152.602,53.59,15042.51,1.1322,346.04,130.403,285.66,,,,,,
22/2/22,150.198,53.36,14693,1.1325,344.27,129.814,273.8433,,,,,,
23/2/22,144.827,53.34,14631.36,1.1307,341.19,127.588,254.68,,,,,,
24/2/22,151.358,53.38,14052.1,1.1192,340.19,132.691,266.9233,,,,,,
25/2/22,153.789,53.31,14567.23,1.1268,350.12,134.46,269.9567,,,,,,
28/2/22,153.563,53.67,14461.02,1.1219,341.29,135.057,290.1433,,,,,,
1/3/22,151.142,54.23,13904.85,1.1125,328.2,134.062,288.1233,,,,,,
2/3/22,152.053,53.79,14000.11,1.1119,336.38,134.572,293.2967,,,,,,
3/3/22,147.898,53.63,13698.4,1.1066,333.42,133.9,279.7633,,,,,,
4/3/22,145.641,54.06,13094.54,1.0928,329.67,131.907,279.43,,,,,,
7/3/22,137.453,53.88,12834.65,1.0854,321.89,126.379,268.1933,,,,,,
8/3/22,136.015,53.35,12831.51,1.0899,321.37,127.105,274.8,,,,,,
9/3/22,139.279,53.16,13847.93,1.1076,333.59,133.42,286.3233,,,,,,
10/3/22,146.818,52.93,13442.1,1.0986,329.9,132.43,279.4333,,,,,,
11/3/22,145.525,53.02,13628.11,1.0912,327,129.871,265.1167,,,,,,
14/3/22,141.853,52.62,13929.11,1.094,324.98,125.951,255.4567,,,,,,
15/3/22,147.367,52.66,13917.27,1.0956,329.16,129.198,267.2967,,,,,,
16/3/22,153.104,52.67,14440.74,1.1035,340.76,133.281,280.0767,,,,,,
17/3/22,157.239,52.75,14388.06,1.1091,343.27,133.839,290.5333,,,,,,
18/3/22,161.251,52.83,14413.09,1.1051,345.38,136.126,301.7967,,,,,,
21/3/22,161.492,52.6,14326.97,1.1016,339,136.102,307.0533,,,,,,
22/3/22,164.889,52.42,14473.2,1.1029,343.01,139.868,331.3267,,,,,,
23/3/22,163.408,52.51,14283.65,1.1004,335.61,138.276,333.0367,,,,,,
24/3/22,163.65,52.43,14273.79,1.0997,336.23,141.572,337.9733,,,,,,
25/3/22,164.773,52.23,14305.76,1.0983,337.49,141.673,336.88,,,,,,
28/3/22,168.991,52.2,14417.37,1.0985,335.3,141.456,363.9467,,,,,,
29/3/22,169.315,52.12,14820.33,1.1086,339.66,142.506,366.5233,,,,,,
30/3/22,166.301,52.1,14606.05,1.1159,335.59,141.939,364.6633,,,,,,
31/3/22,162.998,52.44,14414.75,1.1067,330.1,139.068,359.2,,,,,,
1/4/22,163.56,52.32,14446.48,1.1043,330.22,140.151,361.53,,,,,,
